"Longitude","Latitude","Loc_ID","Type"
124.98910687423,8.04611186700011,"Bukidnon-Lantapan","Municipality"
124.757043194912,8.32760142551288,"Bukidnon-Libona","Municipality"
125.178773526159,8.16068166948312,"Bukidnon-Malaybalay City","Municipality"
124.948858807449,8.51792972725122,"Bukidnon-Malitbog","Municipality"
124.882132402694,8.3715910756846,"Bukidnon-Manolo Fortich","Municipality"
124.968556687567,7.80985697691685,"Bukidnon-Maramag","Municipality"
124.807524209063,7.7963970123019,"Bukidnon-Pangantucan","Municipality"
125.172912376119,7.71982064439886,"Bukidnon-Quezon","Municipality"
125.358314606466,7.80702691384522,"Bukidnon-San Fernando","Municipality"
124.935208753333,8.25089218255784,"Bukidnon-Sumilao","Municipality"
124.685424220139,8.0801414969152,"Bukidnon-Talakag","Municipality"
125.065902120517,7.918503191812,"Bukidnon-Valencia City","Municipality"
121.035640552917,14.9299656415822,"Bulacan-Angat","Municipality"
120.920820246747,14.8277386055073,"Bulacan-Balagtas","Municipality"
120.901636045517,14.9514972608451,"Bulacan-Baliuag","Municipality"
120.940642521479,14.7900885721833,"Bulacan-Bocaue","Municipality"
120.876070274349,14.7663236508571,"Bulacan-Bulacan","Municipality"
120.951868424635,14.9227180346255,"Bulacan-Bustos","Municipality"
120.779631877696,14.8926656621851,"Bulacan-Calumpit","Municipality"
121.20899831013,15.0633525809458,"Bulacan-Doña Remedios Trinidad","Municipality"
120.892336308746,14.837464632771,"Bulacan-Guiguinto","Municipality"
120.741617829089,14.8077630872294,"Bulacan-Hagonoy","Municipality"
120.836745119675,14.8295864267577,"Bulacan-Malolos City","Municipality"
120.988003213482,14.7685563331751,"Bulacan-Marilao","Municipality"
120.97444302383,14.7461723865001,"Bulacan-Meycauayan City","Municipality"
121.181315148058,14.8789755794325,"Bulacan-Norzagaray","Municipality"
120.926668028973,14.7138000371661,"Bulacan-Obando","Municipality"
120.966745185779,14.8747245644278,"Bulacan-Pandi","Municipality"
120.795121000774,14.8047694760691,"Bulacan-Paombong","Municipality"
120.882871918188,14.8822781548779,"Bulacan-Plaridel","Municipality"
120.855630066188,14.9138666374091,"Bulacan-Pulilan","Municipality"
121.033771414626,15.0501075091117,"Bulacan-San Ildefonso","Municipality"
121.10120102806,14.808836594956,"Bulacan-San Jose del Monte City","Municipality"
121.040118167444,15.1731014184471,"Bulacan-San Miguel","Municipality"
120.991468608907,14.9834527824992,"Bulacan-San Rafael","Municipality"
120.998675950537,14.8321896596765,"Bulacan-Santa Maria","Municipality"
121.430020213307,18.394485980074,"Cagayan-Abulug","Municipality"
121.677445964456,17.9164813589013,"Cagayan-Alcala","Municipality"
121.541789080485,18.2054947606255,"Cagayan-Allacapan","Municipality"
121.70448760545,17.8229644184322,"Cagayan-Amulung","Municipality"
121.375243712706,18.8703531077358,"Cagayan-Aparri","Municipality"
121.978315882814,17.9323112986159,"Cagayan-Baggao","Municipality"
121.507096984023,18.3602580921,"Cagayan-Ballesteros","Municipality"
121.801295657049,18.2618687083935,"Cagayan-Buguey","Municipality"
121.458273735036,19.3251777553042,"Cagayan-Calayan","Municipality"
121.68575487292,18.2702676368553,"Cagayan-Camalaniugan","Municipality"
121.09749538538,18.5612521621555,"Cagayan-Claveria","Municipality"
121.693874775484,17.5588493801692,"Cagayan-Enrile","Municipality"
121.859787972542,18.0581483583769,"Cagayan-Gattaran","Municipality"
122.125793303023,18.2554069414881,"Cagayan-Gonzaga","Municipality"
121.748909086073,17.7534686493542,"Cagayan-Iguig","Municipality"
121.862770901149,18.1602450891477,"Cagayan-Lal-Lo","Municipality"
121.542553086369,18.0532417779251,"Cagayan-Lasam","Municipality"
121.326199207432,18.445622838406,"Cagayan-Pamplona","Municipality"
121.975715404198,17.6780877664,"Cagayan-Peñablanca","Municipality"
121.532417763588,17.7722466900458,"Cagayan-Piat","Municipality"
121.393625202823,17.8380521337332,"Cagayan-Rizal","Municipality"
121.204289859616,18.5214019008546,"Cagayan-Sanchez-Mira","Municipality"
122.228403267995,18.3830560927979,"Cagayan-Santa Ana","Municipality"
120.999314371896,18.5315159442701,"Cagayan-Santa Praxedes","Municipality"
121.908968625604,18.2351818141857,"Cagayan-Santa Teresita","Municipality"
121.505660091065,17.9219219824079,"Cagayan-Santo Niño","Municipality"
121.647608807306,17.6750988064379,"Cagayan-Solana","Municipality"
